timestamp,city,lat,lon,aqi,category,pm2_5,pm10,co,no2,so2,o3,temperature,humidity,wind_speed,pressure
2026-07-02T12:06:51,Lagos,6.5244,3.3792,89,Moderate,30.1,49.7,647.4,41.1,18.9,39.6,29.1,61.0,4.6,1009.3
2026-07-02T12:06:51,Abuja,9.0765,7.3986,63,Moderate,17.6,30.9,458.3,29.0,11.3,54.6,30.1,50.8,1.6,1012.2
2026-07-02T12:06:51,Port Harcourt,4.8156,7.0498,121,Unhealthy for Sensitive Groups,43.7,63.3,799.3,54.5,22.4,41.7,30.0,54.0,2.8,1010.8
2026-07-02T12:06:51,Kano,12.0022,8.592,88,Moderate,29.6,53.6,705.0,41.5,13.1,57.4,27.7,49.3,5.0,1008.6
2026-07-02T12:06:51,Ibadan,7.3775,3.947,82,Moderate,27.0,37.9,633.8,34.0,15.9,61.8,27.2,78.3,3.1,1012.7
2026-07-02T12:06:51,Kaduna,10.5222,7.4383,72,Moderate,22.1,36.9,542.0,31.3,11.8,59.4,27.6,70.0,5.7,1012.2
2026-07-02T12:06:51,Ogun (Ode-Remo),6.85,3.6167,69,Moderate,20.6,30.9,568.2,23.1,15.1,34.0,31.0,49.3,4.7,1013.6
2026-07-02T13:06:51,Lagos,6.5244,3.3792,91,Moderate,30.9,50.5,727.1,33.8,17.6,47.9,30.9,74.8,5.3,1009.0
2026-07-02T13:06:51,Abuja,9.0765,7.3986,65,Moderate,18.6,33.3,452.5,28.7,10.3,25.7,30.2,65.2,1.4,1009.6
2026-07-02T13:06:51,Port Harcourt,4.8156,7.0498,126,Unhealthy for Sensitive Groups,45.6,68.5,798.9,57.6,15.2,52.5,27.0,64.5,5.7,1009.3
2026-07-02T13:06:51,Kano,12.0022,8.592,85,Moderate,28.5,50.5,567.9,33.1,11.9,29.2,31.5,60.4,2.3,1010.7
2026-07-02T13:06:51,Ibadan,7.3775,3.947,76,Moderate,23.8,44.9,516.2,24.9,16.8,48.6,29.6,78.9,4.1,1009.2
2026-07-02T13:06:51,Kaduna,10.5222,7.4383,78,Moderate,24.8,41.3,538.5,33.6,13.7,24.7,31.2,69.7,4.1,1008.2
2026-07-02T13:06:51,Ogun (Ode-Remo),6.85,3.6167,66,Moderate,19.4,33.7,543.5,21.7,9.6,35.5,27.2,67.0,3.4,1011.3
2026-07-02T14:06:51,Lagos,6.5244,3.3792,96,Moderate,33.4,59.4,741.5,30.6,12.4,46.9,31.4,79.9,4.7,1009.5
2026-07-02T14:06:51,Abuja,9.0765,7.3986,60,Moderate,16.6,27.9,469.2,22.1,8.8,46.3,30.4,53.0,3.5,1006.4
2026-07-02T14:06:51,Port Harcourt,4.8156,7.0498,124,Unhealthy for Sensitive Groups,44.6,80.9,728.4,37.7,14.9,32.7,31.6,78.6,1.5,1011.8
2026-07-02T14:06:51,Kano,12.0022,8.592,84,Moderate,27.9,52.3,576.1,32.6,16.3,60.7,31.2,77.8,2.8,1011.7
2026-07-02T14:06:51,Ibadan,7.3775,3.947,73,Moderate,22.4,36.8,571.6,34.1,13.9,37.8,30.3,72.8,4.3,1012.2
2026-07-02T14:06:51,Kaduna,10.5222,7.4383,71,Moderate,21.7,40.9,503.4,31.1,10.7,37.7,30.9,50.0,5.9,1011.6
2026-07-02T14:06:51,Ogun (Ode-Remo),6.85,3.6167,61,Moderate,17.0,30.1,482.1,20.8,13.4,59.7,28.5,54.5,5.9,1009.1
2026-07-02T15:06:51,Lagos,6.5244,3.3792,92,Moderate,31.6,58.1,637.2,39.9,19.9,23.7,31.0,55.3,2.9,1007.2
2026-07-02T15:06:51,Abuja,9.0765,7.3986,61,Moderate,16.7,27.3,472.0,21.3,13.0,57.6,29.8,77.0,4.7,1009.4
2026-07-02T15:06:51,Port Harcourt,4.8156,7.0498,118,Unhealthy for Sensitive Groups,42.3,70.3,701.3,48.6,15.7,50.7,29.1,48.7,4.2,1008.9
2026-07-02T15:06:51,Kano,12.0022,8.592,81,Moderate,26.5,49.9,608.0,37.0,15.6,60.0,30.5,72.6,2.2,1010.4
2026-07-02T15:06:51,Ibadan,7.3775,3.947,80,Moderate,26.0,39.9,609.5,30.3,11.1,25.7,29.4,68.4,3.5,1006.2
2026-07-02T15:06:51,Kaduna,10.5222,7.4383,78,Moderate,24.9,36.3,573.6,25.4,12.1,37.9,31.1,48.0,2.4,1010.9
2026-07-02T15:06:51,Ogun (Ode-Remo),6.85,3.6167,64,Moderate,18.4,30.0,511.6,29.1,12.5,54.9,30.8,52.9,1.5,1014.0
2026-07-02T16:06:51,Lagos,6.5244,3.3792,92,Moderate,31.8,57.1,586.7,30.3,19.7,46.6,28.0,76.9,1.7,1009.7
2026-07-02T16:06:51,Abuja,9.0765,7.3986,62,Moderate,17.1,30.1,464.7,20.9,10.3,43.4,31.3,51.3,5.0,1013.9
2026-07-02T16:06:51,Port Harcourt,4.8156,7.0498,125,Unhealthy for Sensitive Groups,45.3,83.5,708.2,41.3,19.5,34.0,27.6,79.9,3.2,1008.8
2026-07-02T16:06:51,Kano,12.0022,8.592,91,Moderate,31.0,49.0,698.9,30.5,19.3,56.2,28.8,76.8,3.0,1013.8
2026-07-02T16:06:51,Ibadan,7.3775,3.947,79,Moderate,25.3,38.9,615.4,35.2,11.4,41.8,30.1,60.2,3.9,1006.8
2026-07-02T16:06:51,Kaduna,10.5222,7.4383,84,Moderate,27.7,44.0,528.7,29.4,12.1,39.5,27.1,55.7,3.7,1008.8
2026-07-02T16:06:51,Ogun (Ode-Remo),6.85,3.6167,70,Moderate,21.3,33.7,581.9,29.9,14.6,61.4,28.9,67.3,5.3,1008.2
2026-07-02T17:06:51,Lagos,6.5244,3.3792,93,Moderate,32.1,45.1,711.7,43.7,17.9,28.1,28.9,57.1,3.9,1011.1
2026-07-02T17:06:51,Abuja,9.0765,7.3986,66,Moderate,19.2,31.4,486.2,29.6,10.7,45.2,26.7,52.0,3.8,1008.4
2026-07-02T17:06:51,Port Harcourt,4.8156,7.0498,136,Unhealthy for Sensitive Groups,49.7,77.6,808.2,58.8,21.4,49.1,29.7,64.7,2.1,1012.1
2026-07-02T17:06:51,Kano,12.0022,8.592,84,Moderate,27.6,50.0,559.9,29.5,17.9,58.9,29.8,75.8,4.8,1009.3
2026-07-02T17:06:51,Ibadan,7.3775,3.947,85,Moderate,28.3,50.9,558.0,38.5,10.8,44.4,29.3,73.4,3.4,1010.2
2026-07-02T17:06:51,Kaduna,10.5222,7.4383,84,Moderate,27.6,50.9,673.4,39.1,17.2,45.9,30.5,56.9,5.1,1009.5
2026-07-02T17:06:51,Ogun (Ode-Remo),6.85,3.6167,73,Moderate,22.4,34.2,547.8,28.2,15.1,62.1,27.1,48.5,5.0,1007.9
2026-07-02T18:06:51,Lagos,6.5244,3.3792,99,Moderate,34.9,63.7,621.3,37.7,17.1,31.0,29.4,65.1,6.0,1008.4
2026-07-02T18:06:51,Abuja,9.0765,7.3986,76,Moderate,24.2,41.0,564.8,33.8,11.2,58.6,30.3,53.6,1.0,1009.3
2026-07-02T18:06:51,Port Harcourt,4.8156,7.0498,136,Unhealthy for Sensitive Groups,49.6,93.2,829.7,49.6,25.7,59.4,29.5,63.1,6.0,1008.4
2026-07-02T18:06:51,Kano,12.0022,8.592,97,Moderate,33.8,61.2,760.8,38.2,15.9,55.3,30.1,75.7,5.1,1012.6
2026-07-02T18:06:51,Ibadan,7.3775,3.947,89,Moderate,30.4,54.6,565.8,39.7,19.9,57.9,27.4,66.0,1.9,1010.4
2026-07-02T18:06:51,Kaduna,10.5222,7.4383,92,Moderate,31.5,55.6,562.4,30.6,15.0,50.7,29.9,75.0,5.7,1009.7
2026-07-02T18:06:51,Ogun (Ode-Remo),6.85,3.6167,81,Moderate,26.5,46.0,528.8,36.3,15.9,44.8,30.7,58.2,3.6,1013.4
2026-07-02T19:06:51,Lagos,6.5244,3.3792,117,Unhealthy for Sensitive Groups,41.8,64.3,776.9,49.5,22.7,22.8,29.4,62.4,5.5,1008.3
2026-07-02T19:06:51,Abuja,9.0765,7.3986,78,Moderate,24.9,45.3,630.3,36.8,10.0,48.8,30.6,70.5,1.5,1010.2
2026-07-02T19:06:51,Port Harcourt,4.8156,7.0498,140,Unhealthy for Sensitive Groups,51.2,93.5,715.9,61.7,25.8,30.9,29.1,64.5,5.6,1007.2
2026-07-02T19:06:51,Kano,12.0022,8.592,101,Unhealthy for Sensitive Groups,35.6,56.1,713.2,45.8,20.0,39.6,26.5,46.8,4.2,1011.0
2026-07-02T19:06:51,Ibadan,7.3775,3.947,90,Moderate,30.5,44.7,581.8,30.8,16.2,56.0,26.5,79.3,3.5,1008.9
2026-07-02T19:06:51,Kaduna,10.5222,7.4383,97,Moderate,33.9,56.2,604.0,36.8,19.4,58.6,27.0,45.5,5.0,1013.6
2026-07-02T19:06:51,Ogun (Ode-Remo),6.85,3.6167,86,Moderate,28.6,48.6,665.6,40.9,15.7,26.8,30.2,57.6,4.4,1013.2
2026-07-02T20:06:51,Lagos,6.5244,3.3792,111,Unhealthy for Sensitive Groups,39.4,62.1,765.8,45.9,20.9,49.9,29.5,74.3,4.1,1013.2
2026-07-02T20:06:51,Abuja,9.0765,7.3986,73,Moderate,22.4,32.0,613.1,31.4,10.1,59.6,30.7,63.2,4.5,1009.0
2026-07-02T20:06:51,Port Harcourt,4.8156,7.0498,132,Unhealthy for Sensitive Groups,48.0,70.5,789.5,52.8,17.9,52.6,26.6,59.0,5.6,1011.9
2026-07-02T20:06:51,Kano,12.0022,8.592,92,Moderate,31.7,50.8,673.7,34.0,12.1,28.1,28.7,78.9,5.2,1012.1
2026-07-02T20:06:51,Ibadan,7.3775,3.947,88,Moderate,29.5,55.2,535.7,32.1,19.3,42.8,30.1,68.1,3.2,1010.6
2026-07-02T20:06:51,Kaduna,10.5222,7.4383,85,Moderate,28.3,47.2,583.4,32.5,15.9,36.6,29.5,72.4,5.1,1010.9
2026-07-02T20:06:51,Ogun (Ode-Remo),6.85,3.6167,77,Moderate,24.5,43.4,546.9,34.3,16.2,45.5,28.8,77.9,5.1,1011.0
2026-07-02T21:06:51,Lagos,6.5244,3.3792,99,Moderate,34.8,56.4,699.7,43.6,12.9,33.3,29.7,51.1,1.7,1010.3
2026-07-02T21:06:51,Abuja,9.0765,7.3986,66,Moderate,19.1,27.6,467.8,29.3,9.2,45.8,28.2,78.7,2.2,1008.1
2026-07-02T21:06:51,Port Harcourt,4.8156,7.0498,135,Unhealthy for Sensitive Groups,49.2,73.1,937.4,56.5,23.3,56.4,29.0,55.5,4.7,1010.6
2026-07-02T21:06:51,Kano,12.0022,8.592,95,Moderate,33.2,59.6,629.0,37.8,19.0,32.1,29.4,73.9,5.0,1007.6
2026-07-02T21:06:51,Ibadan,7.3775,3.947,84,Moderate,27.7,52.5,580.6,34.1,12.3,26.2,30.1,53.3,1.9,1008.4
2026-07-02T21:06:51,Kaduna,10.5222,7.4383,82,Moderate,27.0,42.2,559.0,28.6,14.2,39.9,28.3,78.8,3.4,1012.8
2026-07-02T21:06:51,Ogun (Ode-Remo),6.85,3.6167,77,Moderate,24.4,34.5,578.1,24.9,16.8,26.5,30.6,73.1,4.6,1012.8
2026-07-02T22:06:51,Lagos,6.5244,3.3792,98,Moderate,34.4,63.8,746.4,35.0,20.4,40.8,29.9,71.1,2.7,1006.9
2026-07-02T22:06:51,Abuja,9.0765,7.3986,67,Moderate,19.8,34.6,545.6,25.0,10.6,26.0,26.8,72.3,3.9,1007.2
2026-07-02T22:06:51,Port Harcourt,4.8156,7.0498,114,Unhealthy for Sensitive Groups,40.9,73.1,713.0,51.3,18.3,55.6,30.2,52.9,4.3,1010.8
2026-07-02T22:06:51,Kano,12.0022,8.592,82,Moderate,26.7,49.0,664.6,37.8,12.1,60.3,30.4,67.6,4.1,1013.3
2026-07-02T22:06:51,Ibadan,7.3775,3.947,85,Moderate,28.3,48.2,563.2,32.1,11.8,47.1,26.2,53.9,2.9,1013.2
2026-07-02T22:06:51,Kaduna,10.5222,7.4383,70,Moderate,21.3,39.8,505.4,29.2,11.3,25.4,26.7,71.8,2.4,1013.0
2026-07-02T22:06:51,Ogun (Ode-Remo),6.85,3.6167,71,Moderate,21.6,33.9,598.9,25.6,12.2,24.8,28.1,79.7,2.3,1012.3
2026-07-02T23:06:51,Lagos,6.5244,3.3792,94,Moderate,32.6,61.3,728.4,41.3,21.1,60.4,29.7,57.8,5.0,1006.1
2026-07-02T23:06:51,Abuja,9.0765,7.3986,61,Moderate,16.8,26.9,488.2,28.2,9.4,35.7,27.0,49.2,1.8,1011.5
2026-07-02T23:06:51,Port Harcourt,4.8156,7.0498,123,Unhealthy for Sensitive Groups,44.4,70.6,736.0,37.5,21.1,26.5,28.2,52.7,1.3,1011.9
2026-07-02T23:06:51,Kano,12.0022,8.592,84,Moderate,28.0,49.0,552.0,32.4,14.2,32.6,26.1,57.9,5.7,1006.9
2026-07-02T23:06:51,Ibadan,7.3775,3.947,72,Moderate,22.1,33.8,533.6,31.0,13.0,25.6,29.3,79.8,4.5,1007.5
2026-07-02T23:06:51,Kaduna,10.5222,7.4383,77,Moderate,24.4,36.0,585.8,25.3,10.7,24.1,29.1,75.1,3.9,1006.3
2026-07-02T23:06:51,Ogun (Ode-Remo),6.85,3.6167,69,Moderate,20.6,34.4,504.2,26.5,11.3,55.6,29.9,75.0,2.7,1010.9
2026-07-03T00:06:51,Lagos,6.5244,3.3792,96,Moderate,33.5,58.1,702.7,39.9,19.9,59.3,25.0,53.2,1.1,1013.1
2026-07-03T00:06:51,Abuja,9.0765,7.3986,67,Moderate,19.5,27.8,554.4,24.9,9.4,33.0,26.3,63.0,4.4,1008.1
2026-07-03T00:06:51,Port Harcourt,4.8156,7.0498,119,Unhealthy for Sensitive Groups,43.0,72.9,773.9,40.6,17.3,36.5,25.2,47.9,3.9,1006.4
2026-07-03T00:06:51,Kano,12.0022,8.592,87,Moderate,29.3,54.6,614.5,37.5,11.9,50.6,25.5,75.2,4.9,1008.3
2026-07-03T00:06:51,Ibadan,7.3775,3.947,78,Moderate,24.9,45.2,590.1,30.2,11.1,62.2,26.7,45.9,4.0,1006.6
2026-07-03T00:06:51,Kaduna,10.5222,7.4383,73,Moderate,22.6,39.7,515.9,26.5,14.1,57.0,26.3,70.1,4.0,1008.8
2026-07-03T00:06:51,Ogun (Ode-Remo),6.85,3.6167,72,Moderate,22.1,33.5,586.7,24.4,14.2,48.4,26.1,62.4,1.9,1009.1
2026-07-03T01:06:51,Lagos,6.5244,3.3792,102,Unhealthy for Sensitive Groups,35.7,54.0,599.3,46.1,21.9,33.5,26.7,49.9,5.7,1008.4
2026-07-03T01:06:51,Abuja,9.0765,7.3986,61,Moderate,16.9,27.0,480.8,26.4,9.6,41.8,28.7,49.9,1.1,1012.6
2026-07-03T01:06:51,Port Harcourt,4.8156,7.0498,115,Unhealthy for Sensitive Groups,41.2,68.0,820.7,37.4,14.9,43.3,27.1,67.8,2.0,1010.9
2026-07-03T01:06:51,Kano,12.0022,8.592,82,Moderate,26.8,49.0,610.8,39.4,12.6,49.4,26.8,59.3,1.7,1008.3
2026-07-03T01:06:51,Ibadan,7.3775,3.947,69,Moderate,20.5,34.4,472.4,28.9,11.3,36.3,26.0,75.4,2.1,1006.1
2026-07-03T01:06:51,Kaduna,10.5222,7.4383,76,Moderate,23.9,39.6,525.5,28.3,12.5,55.5,26.7,67.5,5.4,1007.1
2026-07-03T01:06:51,Ogun (Ode-Remo),6.85,3.6167,69,Moderate,20.6,32.4,564.3,31.6,13.8,61.3,26.3,48.9,3.9,1013.3
2026-07-03T02:06:51,Lagos,6.5244,3.3792,89,Moderate,30.3,55.9,567.0,35.0,17.2,51.7,29.6,59.7,4.7,1007.2
2026-07-03T02:06:51,Abuja,9.0765,7.3986,64,Moderate,18.2,33.1,486.7,26.7,12.2,46.5,26.1,73.4,1.1,1006.5
2026-07-03T02:06:51,Port Harcourt,4.8156,7.0498,120,Unhealthy for Sensitive Groups,43.4,62.3,849.3,43.1,25.7,24.2,28.2,59.8,2.7,1008.6
2026-07-03T02:06:51,Kano,12.0022,8.592,86,Moderate,28.6,53.0,592.2,36.9,14.7,22.6,25.5,56.3,4.5,1011.5
2026-07-03T02:06:51,Ibadan,7.3775,3.947,80,Moderate,25.8,41.0,522.4,37.4,11.5,51.6,26.4,73.7,3.4,1010.2
2026-07-03T02:06:51,Kaduna,10.5222,7.4383,81,Moderate,26.2,41.0,573.5,34.2,13.9,61.3,27.9,50.6,1.2,1013.4
2026-07-03T02:06:51,Ogun (Ode-Remo),6.85,3.6167,69,Moderate,20.6,36.6,531.0,26.4,13.4,30.9,25.3,65.9,5.4,1009.2
2026-07-03T03:06:51,Lagos,6.5244,3.3792,88,Moderate,29.8,49.0,611.0,42.0,11.2,36.8,27.2,78.3,5.3,1006.8
2026-07-03T03:06:51,Abuja,9.0765,7.3986,68,Moderate,20.3,29.8,573.3,30.6,11.1,24.7,27.3,50.9,3.9,1012.6
2026-07-03T03:06:51,Port Harcourt,4.8156,7.0498,118,Unhealthy for Sensitive Groups,42.4,65.8,890.1,48.5,26.1,38.5,25.7,46.6,5.1,1007.6
2026-07-03T03:06:51,Kano,12.0022,8.592,88,Moderate,29.8,52.7,584.5,29.3,11.5,35.3,26.2,76.8,6.0,1013.5
2026-07-03T03:06:51,Ibadan,7.3775,3.947,81,Moderate,26.2,43.8,604.7,37.4,11.6,60.2,26.9,57.1,4.7,1013.7
2026-07-03T03:06:51,Kaduna,10.5222,7.4383,75,Moderate,23.5,40.0,601.3,30.1,15.2,43.0,27.9,57.0,2.1,1012.6
2026-07-03T03:06:51,Ogun (Ode-Remo),6.85,3.6167,69,Moderate,20.7,34.5,515.0,32.0,9.8,61.2,29.1,76.1,2.5,1010.6
2026-07-03T04:06:51,Lagos,6.5244,3.3792,95,Moderate,32.9,62.2,634.3,36.3,13.5,26.6,29.4,60.9,4.3,1011.1
2026-07-03T04:06:51,Abuja,9.0765,7.3986,60,Moderate,16.5,28.7,448.9,21.7,9.2,34.5,29.6,46.2,4.1,1008.0
2026-07-03T04:06:51,Port Harcourt,4.8156,7.0498,128,Unhealthy for Sensitive Groups,46.3,84.6,701.7,39.0,27.4,57.4,29.5,73.7,1.1,1011.6
2026-07-03T04:06:51,Kano,12.0022,8.592,89,Moderate,30.3,53.8,551.0,32.0,16.7,34.1,27.1,58.0,5.8,1010.5
2026-07-03T04:06:51,Ibadan,7.3775,3.947,77,Moderate,24.6,45.0,567.7,26.4,10.0,43.1,25.9,49.4,2.9,1011.9
2026-07-03T04:06:51,Kaduna,10.5222,7.4383,81,Moderate,26.1,41.6,665.6,26.7,10.8,59.8,26.3,62.6,3.9,1010.4
2026-07-03T04:06:51,Ogun (Ode-Remo),6.85,3.6167,71,Moderate,21.4,34.7,476.4,28.7,13.6,33.8,27.6,74.2,5.9,1008.0
2026-07-03T05:06:51,Lagos,6.5244,3.3792,88,Moderate,29.8,53.5,582.1,29.8,16.0,24.8,29.2,52.3,2.1,1013.0
2026-07-03T05:06:51,Abuja,9.0765,7.3986,63,Moderate,17.6,29.5,447.5,23.0,9.3,31.2,29.8,63.4,4.2,1012.4
2026-07-03T05:06:51,Port Harcourt,4.8156,7.0498,120,Unhealthy for Sensitive Groups,43.4,61.2,701.5,47.7,16.3,41.6,26.6,61.9,4.6,1007.1
2026-07-03T05:06:51,Kano,12.0022,8.592,84,Moderate,27.9,46.0,678.3,38.9,11.7,34.9,28.0,50.0,1.6,1006.4
2026-07-03T05:06:51,Ibadan,7.3775,3.947,76,Moderate,24.1,45.4,594.6,27.4,14.2,50.9,26.2,79.5,5.0,1010.0
2026-07-03T05:06:51,Kaduna,10.5222,7.4383,81,Moderate,26.4,48.2,595.0,26.5,14.0,43.3,27.5,54.4,5.2,1008.3
2026-07-03T05:06:51,Ogun (Ode-Remo),6.85,3.6167,66,Moderate,19.1,28.8,454.2,23.8,8.9,47.6,29.5,59.5,3.8,1010.5
2026-07-03T06:06:51,Lagos,6.5244,3.3792,94,Moderate,32.5,60.0,560.2,43.4,12.9,27.0,26.8,51.1,4.3,1006.2
2026-07-03T06:06:51,Abuja,9.0765,7.3986,77,Moderate,24.6,44.0,549.7,31.4,13.5,59.0,28.0,58.6,1.9,1008.6
2026-07-03T06:06:51,Port Harcourt,4.8156,7.0498,123,Unhealthy for Sensitive Groups,44.6,75.4,834.2,37.7,16.2,31.9,29.4,66.6,1.3,1011.2
2026-07-03T06:06:51,Kano,12.0022,8.592,94,Moderate,32.6,59.2,706.5,44.6,14.3,56.8,28.6,71.7,2.3,1008.5
2026-07-03T06:06:51,Ibadan,7.3775,3.947,78,Moderate,24.8,46.4,629.3,35.0,12.2,56.8,30.2,59.2,2.6,1006.7
2026-07-03T06:06:51,Kaduna,10.5222,7.4383,80,Moderate,25.8,46.0,562.1,31.3,15.9,27.0,26.7,70.6,5.4,1008.9
2026-07-03T06:06:51,Ogun (Ode-Remo),6.85,3.6167,75,Moderate,23.4,39.6,575.5,34.5,16.6,52.5,29.0,79.4,5.0,1008.1
2026-07-03T07:06:51,Lagos,6.5244,3.3792,106,Unhealthy for Sensitive Groups,37.6,57.0,673.4,35.8,13.1,50.9,28.3,71.1,3.4,1012.2
2026-07-03T07:06:51,Abuja,9.0765,7.3986,79,Moderate,25.5,45.5,512.6,37.9,14.1,53.1,30.7,79.1,1.5,1011.3
2026-07-03T07:06:51,Port Harcourt,4.8156,7.0498,132,Unhealthy for Sensitive Groups,48.1,73.8,930.4,54.7,27.1,21.0,30.0,67.7,2.2,1009.0
2026-07-03T07:06:51,Kano,12.0022,8.592,95,Moderate,33.2,63.0,717.7,32.4,20.1,48.0,29.7,46.9,1.7,1007.8
2026-07-03T07:06:51,Ibadan,7.3775,3.947,86,Moderate,28.6,53.5,557.0,28.0,17.1,44.3,28.1,75.6,5.8,1009.4
2026-07-03T07:06:51,Kaduna,10.5222,7.4383,89,Moderate,30.1,55.9,658.9,37.2,15.1,38.7,28.5,73.9,1.6,1010.3
2026-07-03T07:06:51,Ogun (Ode-Remo),6.85,3.6167,81,Moderate,26.5,49.6,563.3,30.7,17.9,27.7,30.0,79.5,2.2,1010.3
2026-07-03T08:06:51,Lagos,6.5244,3.3792,104,Unhealthy for Sensitive Groups,36.8,60.8,802.9,32.9,21.0,56.0,28.4,61.0,5.8,1006.5
2026-07-03T08:06:51,Abuja,9.0765,7.3986,82,Moderate,27.0,50.3,525.4,39.7,12.2,56.2,29.8,57.4,5.2,1012.8
2026-07-03T08:06:51,Port Harcourt,4.8156,7.0498,139,Unhealthy for Sensitive Groups,51.1,79.6,974.2,54.2,18.1,39.9,28.1,77.4,1.1,1008.0
2026-07-03T08:06:51,Kano,12.0022,8.592,97,Moderate,33.8,59.2,658.4,47.0,21.1,23.3,27.6,69.8,3.4,1009.9
2026-07-03T08:06:51,Ibadan,7.3775,3.947,93,Moderate,32.1,52.7,656.4,45.3,20.0,49.7,27.9,66.6,5.6,1012.0
2026-07-03T08:06:51,Kaduna,10.5222,7.4383,96,Moderate,33.5,56.7,595.9,34.5,14.6,34.2,26.2,59.7,5.9,1010.6
2026-07-03T08:06:51,Ogun (Ode-Remo),6.85,3.6167,87,Moderate,29.1,52.1,620.9,34.3,13.5,54.4,28.9,70.2,4.6,1011.2
2026-07-03T09:06:51,Lagos,6.5244,3.3792,103,Unhealthy for Sensitive Groups,36.2,63.0,695.6,48.1,13.0,24.6,29.0,47.3,2.4,1011.1
2026-07-03T09:06:51,Abuja,9.0765,7.3986,73,Moderate,22.4,40.4,573.0,33.7,9.7,50.8,30.7,64.7,3.8,1007.5
2026-07-03T09:06:51,Port Harcourt,4.8156,7.0498,136,Unhealthy for Sensitive Groups,49.7,79.4,744.5,48.4,20.2,45.0,27.2,79.2,3.5,1012.5
2026-07-03T09:06:51,Kano,12.0022,8.592,102,Unhealthy for Sensitive Groups,36.1,52.8,609.0,47.3,14.2,28.1,28.5,54.5,5.5,1010.7
2026-07-03T09:06:51,Ibadan,7.3775,3.947,90,Moderate,30.4,54.0,588.1,39.5,19.8,54.9,30.4,63.5,4.0,1010.9
2026-07-03T09:06:51,Kaduna,10.5222,7.4383,96,Moderate,33.4,61.8,743.0,30.3,12.9,32.2,28.8,77.6,4.7,1007.0
2026-07-03T09:06:51,Ogun (Ode-Remo),6.85,3.6167,83,Moderate,27.3,44.6,612.6,27.1,15.5,42.2,28.2,78.4,1.9,1010.5
2026-07-03T10:06:51,Lagos,6.5244,3.3792,96,Moderate,33.4,63.4,673.7,37.6,17.8,25.6,29.7,74.8,4.3,1012.2
2026-07-03T10:06:51,Abuja,9.0765,7.3986,75,Moderate,23.5,38.7,531.9,29.9,10.3,32.0,27.3,63.4,1.0,1013.3
2026-07-03T10:06:51,Port Harcourt,4.8156,7.0498,138,Unhealthy for Sensitive Groups,50.5,93.3,951.4,41.1,23.5,31.2,26.9,76.4,4.3,1006.7
2026-07-03T10:06:51,Kano,12.0022,8.592,97,Moderate,34.1,56.7,689.3,37.5,12.6,52.3,29.6,76.1,1.1,1011.5
2026-07-03T10:06:51,Ibadan,7.3775,3.947,87,Moderate,29.0,53.5,623.6,30.7,11.5,55.7,28.7,78.3,3.1,1009.0
2026-07-03T10:06:51,Kaduna,10.5222,7.4383,83,Moderate,27.1,47.3,678.1,28.1,17.5,59.0,30.7,57.4,3.0,1010.5
2026-07-03T10:06:51,Ogun (Ode-Remo),6.85,3.6167,67,Moderate,19.6,30.9,559.2,23.2,12.9,25.7,29.8,64.9,5.7,1011.8
2026-07-03T11:06:51,Lagos,6.5244,3.3792,90,Moderate,30.8,50.1,588.9,33.7,15.4,38.6,26.8,59.9,4.3,1009.0
2026-07-03T11:06:51,Abuja,9.0765,7.3986,58,Moderate,15.2,26.8,505.8,25.6,9.5,24.4,29.3,77.1,4.9,1012.8
2026-07-03T11:06:51,Port Harcourt,4.8156,7.0498,131,Unhealthy for Sensitive Groups,47.8,81.5,861.5,44.1,18.0,26.3,31.2,76.8,2.6,1010.3
2026-07-03T11:06:51,Kano,12.0022,8.592,85,Moderate,28.3,47.9,687.3,38.8,12.0,25.4,30.5,68.1,3.3,1013.6
2026-07-03T11:06:51,Ibadan,7.3775,3.947,72,Moderate,22.1,41.0,509.9,29.2,14.5,27.5,27.8,55.3,2.1,1011.9
2026-07-03T11:06:51,Kaduna,10.5222,7.4383,75,Moderate,23.7,43.8,617.0,31.2,14.1,62.4,26.6,70.9,2.8,1009.6
2026-07-03T11:06:51,Ogun (Ode-Remo),6.85,3.6167,68,Moderate,20.4,35.7,578.0,32.3,10.4,41.0,29.0,68.6,2.7,1010.6
2026-07-03T12:06:51,Lagos,6.5244,3.3792,97,Moderate,33.8,48.5,739.3,31.9,12.7,51.2,30.6,64.5,3.9,1010.5
2026-07-03T12:06:51,Abuja,9.0765,7.3986,71,Moderate,21.5,34.1,593.7,27.2,10.0,34.9,27.2,50.5,5.7,1012.3
2026-07-03T12:06:51,Port Harcourt,4.8156,7.0498,117,Unhealthy for Sensitive Groups,42.0,70.1,837.1,53.3,17.3,49.0,29.1,49.7,6.0,1013.8
2026-07-03T12:06:51,Kano,12.0022,8.592,80,Moderate,25.9,48.7,608.6,37.8,12.7,51.7,30.2,78.5,3.8,1007.7
2026-07-03T12:06:51,Ibadan,7.3775,3.947,73,Moderate,22.8,35.3,609.5,31.0,15.2,24.1,28.8,66.6,3.4,1008.8
2026-07-03T12:06:51,Kaduna,10.5222,7.4383,79,Moderate,25.4,46.2,547.3,31.3,11.1,29.8,30.3,77.1,5.7,1006.7
2026-07-03T12:06:51,Ogun (Ode-Remo),6.85,3.6167,76,Moderate,24.1,35.4,570.3,32.6,12.1,22.9,29.5,69.9,2.8,1007.0
